State,Latitude,Longitude,County/Parish,Health Inspection Rating
MO,38.1361,-92.671,Camden,4.0
MO,38.137,-93.722,St. Clair,3.0
MO,38.1516,-90.563,Jefferson,4.0
MO,38.1592,-92.599,Miller,4.0
MO,38.1803,-90.406,Jefferson,1.0
MO,38.1893,-91.952,Maries,4.0
MO,38.1916,-94.02,St. Clair,2.0
MO,38.1938,-90.395,Jefferson,3.0
MO,38.195,-91.17,Crawford,3.0
MO,38.1981,-90.395,Jefferson,3.0
MO,38.2057,-91.18,Franklin,3.0
MO,38.213,-92.436,Miller,4.0
MO,38.2148,-90.41,Jefferson,3.0
MO,38.22,-92.805,Morgan,4.0
MO,38.235,-90.4,Jefferson,4.0
MO,38.2435,-92.269,Miller,2.0
MO,38.2493,-94.331,Bates,4.0
MO,38.2519,-94.34,Bates,3.0
MO,38.2538,-93.373,Benton,2.0
MO,38.3396,-91.515,Gasconade,4.0
MO,38.35,-92.567,Miller,3.0
MO,38.3567,-90.979,Franklin,5.0
MO,38.3581,-91.481,Gasconade,4.0
MO,38.3587,-90.646,Jefferson,2.0
MO,38.3664,-93.76,Henry,4.0
MO,38.3896,-93.772,Henry,3.0
MO,38.3959,-93.327,Benton,2.0
MO,38.4257,-92.852,Morgan,4.0
MO,38.4332,-90.952,Franklin,4.0
MO,38.4388,-90.394,Jefferson,3.0
MO,38.4404,-92.0,Osage,3.0
MO,38.4415,-92.984,Morgan,5.0
MO,38.4505,-91.013,Franklin,3.0
MO,38.4594,-90.434,Jefferson,4.0
MO,38.4603,-90.306,St. Louis,4.0
MO,38.4604,-93.207,Benton,5.0
MO,38.4806,-90.392,St. Louis,4.0
MO,38.482,-90.748,Franklin,4.0
MO,38.4822,-90.436,Jefferson,2.0
MO,38.4882,-90.321,St. Louis,2.0
MO,38.4957,-90.615,St. Louis,1.0
MO,38.5012,-90.461,St. Louis,4.0
MO,38.51,-90.643,St. Louis,2.0
MO,38.5131,-90.436,St. Louis,1.0
MO,38.5222,-90.405,St. Louis,4.0
MO,38.5239,-90.398,St. Louis,1.0
MO,38.5246,-90.334,St. Louis,1.0
MO,38.5338,-90.275,St. Louis,2.0
MO,38.534,-90.304,St. Louis,2.0
MO,38.5384,-93.529,Henry,4.0
MO,38.5518,-90.588,St. Louis,1.0
MO,38.5583,-90.49,St. Louis,1.0
MO,38.5585,-92.21,Cole,3.0
MO,38.5636,-90.241,St. Louis City,1.0
MO,38.5646,-92.192,Cole,1.0
MO,38.5652,-91.034,Franklin,2.0
MO,38.5664,-92.178,Cole,3.0
MO,38.567,-90.238,St. Louis City,2.0
MO,38.5676,-90.478,St. Louis,3.0
MO,38.5711,-90.407,St. Louis,4.0
MO,38.572,-92.19,Cole,2.0
MO,38.5726,-90.381,St. Louis,3.0
MO,38.574,-90.425,St. Louis,5.0
MO,38.5765,-90.529,St. Louis,5.0
MO,38.5777,-90.329,St. Louis,2.0
MO,38.5818,-90.596,St. Louis,3.0
MO,38.5825,-90.242,St. Louis City,1.0
MO,38.5861,-92.183,Cole,3.0
MO,38.5871,-90.272,St. Louis City,1.0
MO,38.5872,-90.268,St. Louis City,2.0
MO,38.5881,-92.188,Cole,3.0
MO,38.5912,-90.528,St. Louis,1.0
MO,38.5947,-92.234,Cole,4.0
MO,38.5949,-92.233,Cole,2.0
MO,38.6005,-91.229,Franklin,4.0
MO,38.6016,-90.465,St. Louis,1.0
MO,38.6021,-90.332,St. Louis,5.0
MO,38.6072,-90.242,St. Louis City,1.0
MO,38.6107,-90.557,St. Louis,2.0
MO,38.6219,-92.567,Moniteau,5.0
MO,38.6255,-90.234,St. Louis City,2.0
MO,38.6279,-90.509,St. Louis,1.0
MO,38.6306,-90.299,St. Louis City,2.0
MO,38.6398,-90.252,St. Louis City,1.0
MO,38.6427,-90.378,St. Louis,4.0
MO,38.6448,-90.345,St. Louis,4.0
MO,38.6459,-90.527,St. Louis,3.0
MO,38.6461,-90.231,St. Louis City,2.0
MO,38.6478,-90.546,St. Louis,4.0
MO,38.6485,-90.218,St. Louis City,1.0
MO,38.6509,-90.509,St. Louis,4.0
MO,38.6533,-90.278,St. Louis City,2.0
MO,38.6549,-90.557,St. Louis,2.0
MO,38.6556,-94.331,Cass,1.0
MO,38.6565,-92.793,Moniteau,3.0
MO,38.6567,-94.318,Cass,2.0
MO,38.6601,-90.305,St. Louis,1.0
MO,38.6644,-90.544,St. Louis,4.0
MO,38.6656,-90.535,St. Louis,1.0
MO,38.6658,-90.453,St. Louis,4.0
MO,38.6722,-94.351,Cass,1.0
MO,38.6731,-90.319,St. Louis,2.0
MO,38.6749,-90.532,St. Louis,5.0
MO,38.6806,-90.47,St. Louis,1.0
MO,38.681,-91.881,Callaway,4.0
MO,38.6852,-93.153,Pettis,1.0
MO,38.6861,-90.421,St. Louis,2.0
MO,38.687,-90.308,St. Louis,2.0
MO,38.6923,-91.45,Gasconade,5.0
MO,38.6954,-93.223,Pettis,3.0
MO,38.6984,-93.249,Pettis,3.0
MO,38.7014,-93.995,Johnson,3.0
MO,38.704,-93.272,Pettis,2.0
MO,38.7063,-93.277,Pettis,4.0
MO,38.7119,-90.389,St. Louis,1.0
MO,38.7121,-90.35,St. Louis,2.0
MO,38.7156,-90.237,St. Louis City,1.0
MO,38.7192,-90.295,St. Louis,2.0
MO,38.7222,-90.317,St. Louis,1.0
MO,38.7228,-90.655,St. Charles,4.0
MO,38.7232,-90.42,St. Louis,4.0
MO,38.7288,-90.434,St. Louis,2.0
MO,38.7371,-90.434,St. Louis,2.0
MO,38.745,-90.432,St. Louis,2.0
MO,38.7455,-90.307,St. Louis,3.0
MO,38.746,-90.256,St. Louis,2.0
MO,38.7493,-90.294,St. Louis,1.0
MO,38.7501,-90.431,St. Louis,4.0
MO,38.7537,-93.727,Johnson,2.0
MO,38.7571,-90.585,St. Charles,2.0
MO,38.7571,-90.524,St. Charles,2.0
MO,38.7596,-90.716,St. Charles,2.0
MO,38.7608,-90.413,St. Louis,2.0
MO,38.765,-93.74,Johnson,1.0
MO,38.7652,-93.719,Johnson,3.0
MO,38.7661,-90.762,St. Charles,2.0
MO,38.7681,-93.721,Johnson,1.0
MO,38.7735,-90.501,St. Charles,2.0
MO,38.7746,-90.777,St. Charles,3.0
MO,38.777,-90.247,St. Louis,4.0
MO,38.7772,-90.27,St. Louis,1.0
MO,38.7776,-90.335,St. Louis,2.0
MO,38.7778,-90.182,St. Louis,1.0
MO,38.7804,-90.252,St. Louis,1.0
MO,38.7823,-90.491,St. Charles,2.0
MO,38.7838,-94.259,Cass,2.0
MO,38.7843,-90.226,St. Louis,1.0
MO,38.7851,-90.325,St. Louis,1.0
MO,38.7859,-90.527,St. Charles,1.0
MO,38.7886,-90.605,St. Charles,1.0
MO,38.7935,-90.276,St. Louis,2.0
MO,38.7947,-90.277,St. Louis,1.0
MO,38.7958,-90.611,St. Charles,3.0
MO,38.7985,-94.446,Cass,1.0
MO,38.7989,-94.531,Cass,3.0
MO,38.7989,-90.689,St. Charles,1.0
MO,38.7994,-90.487,St. Charles,1.0
MO,38.8013,-90.346,St. Louis,1.0
MO,38.804,-90.351,St. Louis,1.0
MO,38.8081,-90.277,St. Louis,1.0
MO,38.8121,-90.7,St. Charles,3.0
MO,38.8125,-94.485,Cass,2.0
MO,38.814,-94.522,Cass,2.0
MO,38.8195,-90.237,St. Louis,2.0
MO,38.82,-90.32,St. Louis,1.0
MO,38.8238,-91.127,Warren,2.0
MO,38.8508,-91.944,Callaway,2.0
MO,38.8521,-91.946,Callaway,4.0
MO,38.8549,-91.299,Montgomery,2.0
MO,38.8679,-91.94,Callaway,2.0
MO,38.8705,-92.918,Cooper,4.0
MO,38.898,-94.521,Jackson,2.0
MO,38.8992,-92.343,Boone,3.0
MO,38.9066,-94.386,Jackson,2.0
MO,38.907,-92.291,Boone,4.0
MO,38.9074,-92.31,Boone,3.0
MO,38.9115,-94.402,Jackson,2.0
MO,38.9129,-91.46,Montgomery,3.0
MO,38.9145,-92.298,Boone,3.0
MO,38.9166,-92.295,Boone,2.0
MO,38.9181,-94.579,Jackson,1.0
MO,38.9234,-94.413,Jackson,3.0
MO,38.935,-94.602,Jackson,1.0
MO,38.9365,-94.559,Jackson,1.0
MO,38.9446,-92.773,Cooper,3.0
MO,38.9472,-94.596,Jackson,3.0
MO,38.949,-92.769,Cooper,3.0
MO,38.9575,-92.286,Boone,3.0
MO,38.9653,-94.493,Jackson,4.0
MO,38.9664,-92.36,Boone,2.0
MO,38.9671,-92.732,Cooper,5.0
MO,38.977,-94.444,Jackson,1.0
MO,38.9777,-94.589,Jackson,3.0
MO,38.9791,-94.39,Jackson,4.0
MO,38.9799,-90.964,Lincoln,1.0
MO,38.9814,-94.595,Jackson,2.0
MO,38.9821,-94.581,Jackson,1.0
MO,38.9828,-94.366,Jackson,2.0
MO,38.9831,-92.331,Boone,4.0
MO,38.9839,-94.398,Jackson,2.0
MO,38.9847,-90.959,Lincoln,1.0
MO,38.9887,-93.572,Lafayette,4.0
MO,38.9931,-93.961,Lafayette,1.0
MO,38.9944,-94.133,Jackson,3.0
MO,38.9997,-94.543,Jackson,2.0
MO,39.0042,-94.577,Jackson,3.0
MO,39.0121,-94.463,Jackson,1.0
MO,39.0271,-94.262,Jackson,3.0
MO,39.0343,-94.346,Jackson,3.0
MO,39.0347,-94.339,Jackson,5.0
MO,39.0375,-94.251,Jackson,1.0
MO,39.0399,-94.557,Jackson,1.0
MO,39.0455,-94.352,Jackson,3.0
MO,39.0496,-94.597,Jackson,3.0
MO,39.0505,-94.358,Jackson,3.0
MO,39.0605,-94.595,Jackson,1.0
MO,39.0615,-94.583,Jackson,1.0
MO,39.0721,-91.564,Montgomery,2.0
MO,39.0755,-94.376,Jackson,2.0
MO,39.0769,-93.738,Lafayette,2.0
MO,39.0828,-94.436,Jackson,3.0
MO,39.0841,-94.546,Jackson,1.0
MO,39.0853,-94.369,Jackson,1.0
MO,39.0897,-94.403,Jackson,1.0
MO,39.0939,-93.215,Saline,1.0
MO,39.0953,-94.456,Jackson,2.0
MO,39.0958,-94.435,Jackson,1.0
MO,39.1108,-93.186,Saline,2.0
MO,39.113,-94.519,Jackson,1.0
MO,39.1284,-91.057,Lincoln,1.0
MO,39.1437,-90.834,Lincoln,4.0
MO,39.1603,-93.881,Lafayette,2.0
MO,39.162,-94.529,Clay,3.0
MO,39.1639,-94.596,Clay,3.0
MO,39.1743,-94.619,Platte,2.757142857142857
MO,39.1765,-91.903,Audrain,2.0
MO,39.1917,-94.527,Platte,3.0
MO,39.2011,-94.545,Clay,3.0
MO,39.2124,-93.519,Lafayette,2.0
MO,39.2168,-94.479,Clay,2.0
MO,39.2191,-92.14,Boone,5.0
MO,39.2241,-94.545,Clay,5.0
MO,39.2361,-92.84,Howard,4.0
MO,39.2467,-94.44,Clay,1.0
MO,39.2581,-94.649,Platte,1.0
MO,39.2672,-93.958,Ray,2.0
MO,39.2706,-94.434,Clay,2.757142857142857
MO,39.2765,-94.423,Clay,3.0
MO,39.2964,-94.579,Clay,2.0
MO,39.309,-91.499,Audrain,1.0
MO,39.3419,-91.214,Pike,1.0
MO,39.3608,-93.486,Carroll,3.0
MO,39.3622,-94.23,Clay,2.0
MO,39.3639,-94.237,Clay,4.0
MO,39.3644,-94.789,Platte,1.0
MO,39.376,-93.491,Carroll,2.0
MO,39.3947,-92.43,Randolph,2.0
MO,39.4162,-92.415,Randolph,2.0
MO,39.4165,-92.808,Chariton,1.0
MO,39.4266,-93.138,Chariton,2.0
MO,39.4414,-91.066,Pike,2.0
MO,39.4419,-94.207,Ray,1.0
MO,39.4434,-92.428,Randolph,1.0
MO,39.4743,-91.995,Monroe,3.0
MO,39.5074,-91.532,Ralls,1.0
MO,39.5638,-94.446,Clinton,3.0
MO,39.572,-94.433,Clinton,2.0
MO,39.5873,-93.805,Caldwell,4.0
MO,39.6152,-94.596,Clinton,3.0
MO,39.6532,-91.73,Marion,4.0
MO,39.6943,-92.042,Shelby,1.0
MO,39.7024,-91.371,Marion,2.757142857142857
MO,39.7029,-92.961,Chariton,2.0
MO,39.7133,-91.383,Marion,1.0
MO,39.7189,-91.401,Marion,1.0
MO,39.7355,-94.248,Clinton,2.0
MO,39.737,-93.997,Caldwell,1.0
MO,39.7433,-92.492,Macon,2.0
MO,39.7438,-92.254,Shelby,2.0
MO,39.752,-94.772,Buchanan,1.0
MO,39.7535,-94.257,De Kalb,2.0
MO,39.7569,-91.519,Marion,3.0
MO,39.7576,-92.453,Macon,2.0
MO,39.7727,-94.849,Buchanan,1.0
MO,39.7784,-94.773,Buchanan,2.0
MO,39.7794,-94.806,Buchanan,1.0
MO,39.7815,-93.062,Linn,1.0
MO,39.7833,-91.528,Marion,2.0
MO,39.7905,-94.84,Buchanan,2.0
MO,39.7921,-94.794,Buchanan,1.0
MO,39.7963,-93.535,Livingston,2.0
MO,39.7964,-93.078,Linn,3.0
MO,39.8027,-93.538,Livingston,1.0
MO,39.8059,-93.546,Livingston,4.0
MO,39.8074,-93.559,Livingston,5.0
MO,39.8814,-94.359,De Kalb,2.0
MO,39.9142,-93.983,Daviess,4.0
MO,39.9327,-94.822,Andrew,1.0
MO,39.9348,-94.758,Andrew,1.0
MO,39.983,-95.146,Holt,4.0
MO,40.0243,-92.483,Macon,2.0
MO,40.0859,-91.793,Lewis,1.0
MO,40.09,-93.605,Grundy,1.0
MO,40.0901,-93.603,Grundy,1.0
MO,40.1206,-91.922,Lewis,4.0
MO,40.1411,-91.542,Lewis,2.0
MO,40.1453,-95.232,Holt,5.0
MO,40.1682,-92.141,Knox,2.0
MO,40.1789,-92.566,Adair,2.0
MO,40.1799,-92.558,Adair,3.0
MO,40.1896,-93.133,Sullivan,2.0
MO,40.2178,-94.528,Gentry,4.0
MO,40.2552,-94.027,Harrison,1.0
MO,40.3348,-94.884,Nodaway,2.0
MO,40.342,-94.865,Nodaway,4.0
MO,40.3468,-94.961,Nodaway,2.0
MO,40.3496,-94.86,Nodaway,3.0
MO,40.4053,-93.58,Mercer,2.0
MO,40.4268,-95.519,Atchison,3.0
MO,40.4343,-91.719,Clark,4.0
MO,40.4484,-95.379,Atchison,2.0
MO,40.4746,-92.562,Schuyler,2.0
MO,40.482,-93.004,Putnam,3.0
MO,40.4855,-94.409,Worth,4.0
MS,30.3254,-89.338,Hancock,3.0
MS,30.3409,-89.217,Harrison,3.0
MS,30.3677,-89.118,Harrison,3.0
MS,30.3689,-89.119,Harrison,1.0
MS,30.3734,-88.535,Jackson,1.0
MS,30.3748,-88.532,Jackson,5.0
MS,30.3765,-89.379,Hancock,3.0
MS,30.3897,-88.535,Jackson,2.0
MS,30.4098,-88.97,Harrison,1.0
MS,30.415,-88.653,Jackson,1.0
MS,30.4196,-88.719,Jackson,1.0
MS,30.4418,-88.721,Jackson,1.0
MS,30.4533,-89.137,Harrison,2.0
MS,30.4538,-88.911,Harrison,4.0
MS,30.4639,-89.116,Harrison,1.0
MS,30.5408,-89.663,Pearl River,3.0
MS,30.5557,-89.644,Pearl River,1.0
MS,30.8458,-89.116,Stone,2.0
MS,30.853,-89.142,Stone,1.0
MS,30.8571,-89.54,Pearl River,5.0
MS,30.9124,-88.601,George,4.0
MS,30.9218,-88.593,George,1.0
MS,31.0901,-91.07,Wilkinson,3.0
MS,31.0998,-89.413,Lamar,2.0
MS,31.1136,-90.143,Walthall,4.0
MS,31.1212,-90.155,Walthall,4.0
MS,31.1498,-88.559,Greene,4.0
MS,31.1548,-88.562,Greene,5.0
MS,31.1631,-90.794,Amite,3.0
MS,31.2399,-90.439,Pike,1.0
MS,31.2531,-90.475,Pike,4.0
MS,31.2534,-90.472,Pike,3.0
MS,31.2572,-89.805,Marion,3.0
MS,31.2583,-89.818,Marion,3.0
MS,31.2681,-89.845,Marion,2.0
MS,31.3182,-89.371,Forrest,4.0
MS,31.3184,-89.331,Forrest,4.0
MS,31.3203,-89.286,Forrest,2.0
MS,31.3235,-89.364,Forrest,3.0
MS,31.3328,-89.267,Forrest,4.0
MS,31.3421,-89.325,Forrest,2.0
MS,31.347,-88.937,Perry,2.0
MS,31.3528,-89.342,Forrest,5.0
MS,31.4556,-90.88,Franklin,4.0
MS,31.5324,-91.392,Adams,2.0
MS,31.5347,-91.394,Adams,1.0
MS,31.548,-90.106,Lawrence,3.0
MS,31.5505,-91.399,Adams,4.0
MS,31.5883,-90.461,Lincoln,3.0
MS,31.5888,-90.443,Lincoln,1.0
MS,31.5905,-90.459,Lincoln,3.0
MS,31.5911,-90.459,Lincoln,2.0
MS,31.595,-89.873,Jefferson Davis,3.0
MS,31.6078,-89.222,Jones,2.0
MS,31.6353,-89.548,Covington,3.0
MS,31.6383,-89.554,Covington,3.0
MS,31.6729,-89.155,Jones,5.0
MS,31.6737,-89.155,Jones,1.0
MS,31.6764,-89.155,Jones,2.0
MS,31.688,-88.64,Wayne,4.0
MS,31.7158,-91.059,Jefferson,4.0
MS,31.8681,-90.397,Copiah,4.0
MS,31.8863,-89.733,Simpson,5.0
MS,31.9455,-89.2,Jasper,3.0
MS,31.9575,-90.982,Claiborne,3.0
MS,31.9679,-89.884,Simpson,2.0
MS,31.9929,-90.367,Copiah,2.0
MS,32.0376,-88.703,Clarke,2.0
MS,32.0644,-89.507,Smith,4.0
MS,32.1812,-90.127,Rankin,3.0
MS,32.1846,-90.27,Hinds,1.0
MS,32.2168,-90.269,Hinds,2.0
MS,32.2376,-90.075,Rankin,1.6666666666666667
MS,32.2808,-90.256,Hinds,2.736318407960199
MS,32.2838,-90.051,Rankin,3.0
MS,32.287,-90.258,Hinds,3.0
MS,32.2889,-90.037,Rankin,2.0
MS,32.2898,-90.181,Rankin,5.0
MS,32.2908,-90.035,Rankin,3.0
MS,32.3048,-89.163,Newton,1.0
MS,32.3092,-90.177,Hinds,4.0
MS,32.3198,-90.32,Hinds,2.0
MS,32.3248,-90.87,Warren,3.0
MS,32.3265,-90.852,Warren,1.0
MS,32.3327,-90.85,Warren,5.0
MS,32.3358,-90.151,Hinds,2.0
MS,32.3461,-90.879,Warren,5.0
MS,32.3523,-89.654,Scott,4.0
MS,32.3536,-90.158,Hinds,1.0
MS,32.358,-90.24,Hinds,4.0
MS,32.3585,-90.322,Hinds,3.0
MS,32.3689,-88.706,Lauderdale,4.0
MS,32.3705,-90.196,Hinds,1.0
MS,32.3705,-88.767,Lauderdale,4.0
MS,32.3709,-88.765,Lauderdale,5.0
MS,32.3742,-90.01,Rankin,4.0
MS,32.3918,-88.684,Lauderdale,4.0
MS,32.396,-88.68,Lauderdale,1.0
MS,32.4071,-88.679,Lauderdale,2.0
MS,32.4185,-90.156,Madison,2.0
MS,32.4189,-88.647,Lauderdale,1.0
MS,32.4292,-88.7,Lauderdale,3.0
MS,32.4357,-88.675,Lauderdale,5.0
MS,32.4679,-90.122,Madison,2.0
MS,32.4851,-90.099,Madison,2.0
MS,32.5456,-89.113,Newton,3.0
MS,32.5768,-89.113,Neshoba,1.0
MS,32.5816,-90.081,Madison,3.0
MS,32.6104,-90.006,Madison,3.0
MS,32.7407,-89.52,Leake,5.0
MS,32.7425,-89.518,Leake,2.0
MS,32.7537,-89.102,Neshoba,2.0
MS,32.774,-89.115,Neshoba,3.0
MS,32.7798,-88.677,Kemper,2.0
MS,32.8598,-90.404,Yazoo,1.0
MS,32.8742,-90.394,Yazoo,3.0
MS,32.9007,-90.879,Sharkey,4.0
MS,33.066,-89.583,Attala,2.0
MS,33.0922,-89.851,Holmes,4.0
MS,33.1093,-90.033,Holmes,3.0
MS,33.1222,-88.559,Noxubee,5.0
MS,33.1235,-89.051,Winston,3.0
MS,33.1246,-89.037,Winston,2.0
MS,33.1813,-90.486,Humphreys,3.0
MS,33.3124,-89.175,Choctaw,3.0
MS,33.3334,-89.764,Carroll,3.0
MS,33.4029,-91.05,Washington,2.0
MS,33.4099,-91.037,Washington,3.0
MS,33.414,-91.031,Washington,3.0
MS,33.4153,-91.051,Washington,2.0
MS,33.4215,-91.019,Washington,4.0
MS,33.4564,-90.67,Sunflower,5.0
MS,33.4749,-88.822,Oktibbeha,1.0
MS,33.4824,-88.919,Oktibbeha,4.0
MS,33.4876,-89.741,Montgomery,2.0
MS,33.493,-88.383,Lowndes,5.0
MS,33.4963,-88.367,Lowndes,5.0
MS,33.5042,-90.162,Leflore,2.5
MS,33.5103,-90.141,Leflore,3.0
MS,33.5103,-88.37,Lowndes,1.0
MS,33.5179,-88.429,Lowndes,1.0
MS,33.5258,-88.429,Lowndes,5.0
MS,33.5325,-89.266,Webster,3.0
MS,33.5348,-89.266,Webster,4.0
MS,33.6071,-88.642,Clay,3.0
MS,33.6201,-88.633,Clay,2.0
MS,33.7341,-90.547,Sunflower,3.0
MS,33.7362,-90.544,Sunflower,1.0
MS,33.7431,-90.711,Bolivar,4.0
MS,33.7474,-90.699,Bolivar,1.0
MS,33.7475,-90.709,Bolivar,5.0
MS,33.7617,-89.821,Grenada,1.0
MS,33.7625,-89.816,Grenada,1.0
MS,33.8193,-88.541,Monroe,3.0
MS,33.8691,-89.316,Calhoun,3.0
MS,33.895,-88.986,Chickasaw,2.0
MS,33.9489,-90.758,Bolivar,4.0
MS,33.9721,-88.477,Monroe,2.0
MS,33.9755,-88.478,Monroe,3.0
MS,34.0023,-90.058,Tallahatchie,3.0
MS,34.0028,-88.756,Chickasaw,2.0
MS,34.0049,-89.36,Calhoun,5.0
MS,34.0418,-90.744,Bolivar,3.0
MS,34.1352,-89.641,Yalobusha,3.0
MS,34.1752,-90.64,Coahoma,2.0
MS,34.1902,-90.554,Coahoma,2.0
MS,34.2325,-88.399,Itawamba,2.0
MS,34.2347,-89.012,Pontotoc,3.0
MS,34.2361,-88.67,Lee,1.0
MS,34.2427,-88.997,Pontotoc,4.0
MS,34.2427,-88.675,Lee,1.0
MS,34.2475,-90.277,Quitman,3.0
MS,34.2528,-88.755,Lee,3.0
MS,34.2609,-88.4,Itawamba,1.0
MS,34.2713,-88.985,Pontotoc,5.0
MS,34.3083,-89.93,Panola,2.0
MS,34.3473,-89.519,Lafayette,1.0
MS,34.4372,-89.897,Panola,4.0
MS,34.4821,-89.032,Union,4.0
MS,34.4943,-88.645,Lee,2.0
MS,34.5086,-89.034,Union,1.0
MS,34.6254,-89.956,Tate,4.0
MS,34.6522,-88.57,Prentiss,2.0
MS,34.6545,-88.56,Prentiss,3.0
MS,34.685,-90.376,Tunica,3.0
MS,34.7386,-88.949,Tippah,3.0
MS,34.7397,-88.953,Tippah,1.0
MS,34.7401,-88.953,Tippah,2.0
MS,34.8104,-88.202,Tishomingo,1.0
MS,34.8219,-89.317,Marshall,3.0
MS,34.8272,-88.217,Tishomingo,2.0
MS,34.8312,-89.171,Benton,4.0
MS,34.8747,-89.7,Marshall,3.0
MS,34.9332,-88.559,Alcorn,1.0
MS,34.9345,-88.563,Alcorn,3.0
MS,34.9481,-90.044,De Soto,4.0
MS,34.963,-89.994,De Soto,2.0
MS,34.9691,-90.018,De Soto,1.0
MT,45.2122,-112.625,Beaverhead,1.0
MT,45.3488,-111.728,Madison,5.0
MT,45.4435,-105.405,Powder River,2.0
MT,45.4534,-112.192,Madison,4.0
MT,45.5948,-107.448,Big Horn,3.0
MT,45.6493,-110.57,Park,3.0
MT,45.6768,-108.775,Yellowstone,2.0
MT,45.6856,-111.053,Gallatin,3.0
MT,45.7698,-108.569,Yellowstone,2.0
MT,45.7759,-108.498,Yellowstone,1.0
MT,45.7858,-108.594,Yellowstone,2.0
MT,45.7884,-108.577,Yellowstone,1.0
MT,45.7986,-108.616,Yellowstone,3.0
MT,45.8183,-108.449,Yellowstone,1.0
MT,45.9467,-112.517,Silver Bow,4.0
MT,45.9865,-112.49,Silver Bow,5.0
MT,45.9896,-112.487,Silver Bow,1.0
MT,45.9904,-112.488,Silver Bow,2.0
MT,46.1252,-112.954,Deer Lodge,3.0
MT,46.2512,-114.17,Ravalli,5.0
MT,46.2713,-106.671,Rosebud,3.0
MT,46.3912,-112.721,Powell,1.0
MT,46.3974,-105.831,Custer,4.0
MT,46.4504,-111.986,Jefferson,3.0
MT,46.5135,-114.093,Ravalli,3.0
MT,46.5814,-111.997,Lewis And Clark,2.0
MT,46.5842,-111.995,Lewis And Clark,1.0
MT,46.8487,-114.044,Missoula,4.0
MT,46.8645,-113.973,Missoula,3.0
MT,46.8929,-113.966,Missoula,3.0
MT,46.9806,-104.189,Wibaux,3.0
MT,47.0507,-109.429,Fergus,4.0
MT,47.0565,-109.424,Fergus,2.0
MT,47.0592,-109.442,Fergus,3.0
MT,47.1169,-104.704,Dawson,4.0
MT,47.1272,-104.689,Dawson,3.0
MT,47.4695,-114.889,Sanders,5.0
MT,47.4874,-111.288,Cascade,2.7796610169491527
MT,47.4881,-111.252,Cascade,1.0
MT,47.4897,-111.262,Cascade,2.0
MT,47.5418,-114.14,Lake,2.0
MT,47.6099,-114.676,Sanders,4.0
MT,47.6824,-114.165,Lake,4.0
MT,47.7172,-104.174,Richland,4.0
MT,48.0996,-105.647,Roosevelt,4.0
MT,48.1739,-111.959,Pondera,2.0
MT,48.2083,-106.635,Valley,3.0
MT,48.2108,-114.322,Flathead,4.0
MT,48.2136,-114.325,Flathead,3.0
MT,48.2181,-114.328,Flathead,1.0
MT,48.3653,-114.193,Flathead,2.0
MT,48.3921,-115.548,Lincoln,2.0
MT,48.4052,-114.326,Flathead,1.0
MT,48.5086,-111.85,Toole,4.0
MT,48.5393,-109.687,Hill,4.0
MT,48.5713,-113.207,Glacier,3.0
MT,48.5938,-109.246,Blaine,2.0
MT,48.628,-112.328,Glacier,2.0
MT,48.7787,-104.563,Sheridan,2.0
MT,48.8756,-115.042,Lincoln,4.0
NC,33.9299,-78.02,Brunswick,2.0
NC,33.9769,-78.389,Brunswick,2.0
NC,34.0372,-78.239,Brunswick,1.0
NC,34.056,-78.518,Brunswick,2.0
NC,34.1302,-77.897,New Hanover,1.0
NC,34.1434,-77.891,New Hanover,3.0
NC,34.1784,-77.922,New Hanover,1.0
NC,34.1851,-77.989,Brunswick,3.0
NC,34.1952,-77.932,New Hanover,2.0
NC,34.1973,-77.933,New Hanover,2.0
NC,34.21,-77.926,New Hanover,4.0
NC,34.2368,-77.853,New Hanover,4.0
NC,34.2423,-77.862,New Hanover,2.0
NC,34.2817,-77.825,New Hanover,2.0
NC,34.2922,-77.772,New Hanover,2.0
NC,34.3071,-77.875,New Hanover,2.0
NC,34.3215,-78.518,Columbus,3.0
NC,34.3343,-78.703,Columbus,3.0
NC,34.3463,-78.702,Columbus,1.0
NC,34.3974,-77.645,Pender,3.0
NC,34.5483,-77.932,Pender,1.0
NC,34.5498,-77.92,Pender,5.0
NC,34.6205,-78.611,Bladen,4.0
NC,34.6222,-78.606,Bladen,5.0
NC,34.629,-78.992,Robeson,2.0
NC,34.6443,-78.988,Robeson,1.0
NC,34.6573,-78.995,Robeson,4.0
NC,34.6585,-78.991,Robeson,2.0
NC,34.6851,-79.183,Robeson,1.0
NC,34.6888,-79.016,Robeson,4.0
NC,34.7215,-77.991,Duplin,4.0
NC,34.7255,-76.758,Carteret,5.0
NC,34.736,-79.488,Scotland,4.0
NC,34.76,-77.388,Onslow,1.0
NC,34.7605,-79.466,Scotland,4.0
NC,34.764,-77.434,Onslow,4.0
NC,34.7998,-76.872,Carteret,4.0
NC,34.8787,-76.39,Carteret,5.0
NC,34.8797,-76.886,Craven,1.0
NC,34.8893,-79.707,Richmond,2.0
NC,34.927,-80.735,Union,5.0
NC,34.9316,-79.751,Richmond,2.0
NC,34.9438,-80.052,Anson,3.0
NC,34.9641,-77.958,Duplin,2.0
NC,34.9643,-80.077,Anson,4.0
NC,34.97,-80.53,Union,2.0
NC,34.9762,-80.495,Union,2.0
NC,34.9767,-80.524,Union,5.0
